#Bulk Export - Points every 1 day(s),,
,,08364000
,,"Rio Grande At El Paso, Texas"
,,Discharge.Best Available
Start of Interval (UTC-07:00),End of Interval (UTC-07:00),Average (ft^3/s)
2012-12-14 00:00:00,2012-12-15 00:00:00,8.54
2012-12-15 00:00:00,2012-12-16 00:00:00,8.29
2012-12-16 00:00:00,2012-12-17 00:00:00,7.83
2012-12-17 00:00:00,2012-12-18 00:00:00,7.80
2012-12-18 00:00:00,2012-12-19 00:00:00,7.67
2012-12-19 00:00:00,2012-12-20 00:00:00,7.45
2012-12-20 00:00:00,2012-12-21 00:00:00,7.13
2012-12-21 00:00:00,2012-12-22 00:00:00,7.23
2012-12-22 00:00:00,2012-12-23 00:00:00,7.92
2012-12-23 00:00:00,2012-12-24 00:00:00,7.90
2012-12-24 00:00:00,2012-12-25 00:00:00,8.13
2012-12-25 00:00:00,2012-12-26 00:00:00,8.00
2012-12-26 00:00:00,2012-12-27 00:00:00,8.05
2012-12-27 00:00:00,2012-12-28 00:00:00,7.99
2012-12-28 00:00:00,2012-12-29 00:00:00,7.99
2012-12-29 00:00:00,2012-12-30 00:00:00,8.77
2012-12-30 00:00:00,2012-12-31 00:00:00,8.51
2012-12-31 00:00:00,2013-01-01 00:00:00,8.24
2013-01-01 00:00:00,2013-01-02 00:00:00,8.06
2013-01-02 00:00:00,2013-01-03 00:00:00,7.92
2013-01-03 00:00:00,2013-01-04 00:00:00,8.17
2013-01-04 00:00:00,2013-01-05 00:00:00,8.54
2013-01-05 00:00:00,2013-01-06 00:00:00,8.41
2013-01-06 00:00:00,2013-01-07 00:00:00,8.16
2013-01-07 00:00:00,2013-01-08 00:00:00,8.59
2013-01-08 00:00:00,2013-01-09 00:00:00,8.63
2013-01-09 00:00:00,2013-01-10 00:00:00,8.05
2013-01-10 00:00:00,2013-01-11 00:00:00,8.62
2013-01-11 00:00:00,2013-01-12 00:00:00,8.67
2013-01-12 00:00:00,2013-01-13 00:00:00,8.46
2013-01-13 00:00:00,2013-01-14 00:00:00,7.99
2013-01-14 00:00:00,2013-01-15 00:00:00,7.91
2013-01-15 00:00:00,2013-01-16 00:00:00,7.80
2013-01-16 00:00:00,2013-01-17 00:00:00,7.55
2013-01-17 00:00:00,2013-01-18 00:00:00,8.02
2013-01-18 00:00:00,2013-01-19 00:00:00,8.35
2013-01-19 00:00:00,2013-01-20 00:00:00,7.95
2013-01-20 00:00:00,2013-01-21 00:00:00,7.74
2013-01-21 00:00:00,2013-01-22 00:00:00,8.35
2013-01-22 00:00:00,2013-01-23 00:00:00,8.25
2013-01-23 00:00:00,2013-01-24 00:00:00,7.76
2013-01-24 00:00:00,2013-01-25 00:00:00,7.51
2013-01-25 00:00:00,2013-01-26 00:00:00,7.90
2013-01-26 00:00:00,2013-01-27 00:00:00,8.41
2013-01-27 00:00:00,2013-01-28 00:00:00,8.08
2013-01-28 00:00:00,2013-01-29 00:00:00,7.79
2013-01-29 00:00:00,2013-01-30 00:00:00,7.32
2013-01-30 00:00:00,2013-01-31 00:00:00,7.36
2013-01-31 00:00:00,2013-02-01 00:00:00,7.51
2013-02-01 00:00:00,2013-02-02 00:00:00,7.29
2013-02-02 00:00:00,2013-02-03 00:00:00,8.05
2013-02-03 00:00:00,2013-02-04 00:00:00,8.22
2013-02-04 00:00:00,2013-02-05 00:00:00,8.74
2013-02-05 00:00:00,2013-02-06 00:00:00,8.25
2013-02-06 00:00:00,2013-02-07 00:00:00,8.24
2013-02-07 00:00:00,2013-02-08 00:00:00,8.98
2013-02-08 00:00:00,2013-02-09 00:00:00,9.09
2013-02-09 00:00:00,2013-02-10 00:00:00,8.17
2013-02-10 00:00:00,2013-02-11 00:00:00,8.42
2013-02-11 00:00:00,2013-02-12 00:00:00,8.22
2013-02-12 00:00:00,2013-02-13 00:00:00,8.26
2013-02-13 00:00:00,2013-02-14 00:00:00,8.65
2013-02-14 00:00:00,2013-02-15 00:00:00,9.10
2013-02-15 00:00:00,2013-02-16 00:00:00,8.51
2013-02-16 00:00:00,2013-02-17 00:00:00,8.73
2013-02-17 00:00:00,2013-02-18 00:00:00,9.08
2013-02-18 00:00:00,2013-02-19 00:00:00,8.78
2013-02-19 00:00:00,2013-02-20 00:00:00,8.62
2013-02-20 00:00:00,2013-02-21 00:00:00,7.83
2013-02-21 00:00:00,2013-02-22 00:00:00,8.35
2013-02-22 00:00:00,2013-02-23 00:00:00,7.80
2013-02-23 00:00:00,2013-02-24 00:00:00,8.41
2013-02-24 00:00:00,2013-02-25 00:00:00,7.46
2013-02-25 00:00:00,2013-02-26 00:00:00,7.30
2013-02-26 00:00:00,2013-02-27 00:00:00,7.41
2013-02-27 00:00:00,2013-02-28 00:00:00,7.86
2013-02-28 00:00:00,2013-03-01 00:00:00,8.57
2013-03-01 00:00:00,2013-03-02 00:00:00,8.06
2013-03-02 00:00:00,2013-03-03 00:00:00,7.89
2013-03-03 00:00:00,2013-03-04 00:00:00,8.35
2013-03-04 00:00:00,2013-03-05 00:00:00,7.71
2013-03-05 00:00:00,2013-03-06 00:00:00,8.37
2013-03-06 00:00:00,2013-03-07 00:00:00,8.88
2013-03-07 00:00:00,2013-03-08 00:00:00,8.63
2013-03-08 00:00:00,2013-03-09 00:00:00,8.27
2013-03-09 00:00:00,2013-03-10 00:00:00,8.28
2013-03-10 00:00:00,2013-03-11 00:00:00,8.09
2013-03-11 00:00:00,2013-03-12 00:00:00,8.13
2013-03-12 00:00:00,2013-03-13 00:00:00,9.67
2013-03-13 00:00:00,2013-03-14 00:00:00,9.66
2013-03-14 00:00:00,2013-03-15 00:00:00,8.90
2013-03-15 00:00:00,2013-03-16 00:00:00,9.28
2013-03-16 00:00:00,2013-03-17 00:00:00,9.42
2013-03-17 00:00:00,2013-03-18 00:00:00,10.27
2013-03-18 00:00:00,2013-03-19 00:00:00,9.59
2013-03-19 00:00:00,2013-03-20 00:00:00,9.33
2013-03-20 00:00:00,2013-03-21 00:00:00,10.61
2013-03-21 00:00:00,2013-03-22 00:00:00,9.76
2013-03-22 00:00:00,2013-03-23 00:00:00,9.03
2013-03-23 00:00:00,2013-03-24 00:00:00,8.20
2013-03-24 00:00:00,2013-03-25 00:00:00,8.17
2013-03-25 00:00:00,2013-03-26 00:00:00,8.18
